股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251205,17.06,17.06,16.82,16.9,16.95,-0.05,-0.295,19350.36,32663.185,0.8094,1.4429,0.95,61.1532,86.9271,2.6659,3.7381,4.161,0.5673,0.5637,23906.789,23906.789,13410.9135,404024.7341,404024.7341,20.34,13.56,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251204,17.17,17.17,16.86,16.95,17.14,-0.19,-1.1085,19562.0,33174.334,0.8183,1.4587,0.99,61.3342,87.1843,2.6737,3.7491,4.1733,0.5656,0.5621,23906.789,23906.789,13410.9135,405220.0736,405220.0736,20.57,13.71,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251203,16.92,17.17,16.85,17.14,16.91,0.23,1.3601,28394.59,48394.067,1.1877,2.1173,1.52,62.0217,88.1615,2.7037,3.7911,4.2201,0.5593,0.5558,23906.789,23906.789,13410.9135,409762.3635,409762.3635,20.29,13.53,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251202,17.0,17.02,16.88,16.91,17.04,-0.13,-0.7629,14008.0,23740.141,0.5859,1.0445,0.72,61.1894,86.9785,2.6674,3.7403,4.1634,0.5669,0.5634,23906.789,23906.789,13410.9135,404263.802,404263.802,20.45,13.63,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251201,16.78,17.09,16.68,17.04,16.73,0.31,1.853,25915.0,43946.543,1.084,1.9447,1.44,61.6598,87.6472,2.6879,3.769,4.1955,0.5626,0.5591,23906.789,23906.789,13325.8335,407371.6846,407371.6846,20.08,13.38,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251128,16.66,16.76,16.58,16.73,16.68,0.05,0.2998,13807.53,23033.797,0.5776,1.0361,0.6,60.5381,86.0527,2.639,3.7005,4.1191,0.573,0.5695,23906.789,23906.789,13325.8335,399960.58,399960.58,20.02,13.34,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251127,16.65,16.91,16.61,16.68,16.68,0.0,0.0,16579.17,27761.891,0.6935,1.2441,0.64,60.3572,85.7955,2.6312,3.6894,4.1068,0.5748,0.5712,23906.789,23906.789,13325.8335,398765.2405,398765.2405,20.02,13.34,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251126,16.99,16.99,16.65,16.68,16.89,-0.21,-1.2433,22809.0,38299.4,0.9541,1.7116,0.9,60.3572,85.7955,2.6312,3.6894,4.1068,0.5748,0.5712,23906.789,23906.789,13325.8335,398765.2405,398765.2405,20.27,13.51,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251125,16.83,16.99,16.69,16.89,16.81,0.08,0.4759,18059.47,30556.906,0.7554,1.3552,0.68,61.1171,86.8756,2.6643,3.7358,4.1585,0.5676,0.5641,23906.789,23906.789,13325.8335,403785.6662,403785.6662,20.17,13.45,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251124,16.71,16.85,16.42,16.81,16.59,0.22,1.3261,18680.0,31113.178,0.7814,1.4018,0.67,60.8276,86.4642,2.6517,3.7181,4.1388,0.5703,0.5668,23906.789,23906.789,13325.8335,401873.1231,401873.1231,19.91,13.27,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251121,17.28,17.33,16.59,16.59,17.39,-0.8,-4.6003,39621.0,66900.525,1.6573,2.9732,1.41,60.0315,85.3326,2.617,3.6695,4.0847,0.5779,0.5743,23906.789,23906.789,13325.8335,396613.6295,396613.6295,20.87,13.91,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251120,17.24,17.45,17.1,17.39,17.18,0.21,1.2224,30631.0,53029.037,1.2813,2.2986,1.14,62.9263,89.4474,2.7431,3.8464,4.2816,0.5513,0.5478,23906.789,23906.789,13325.8335,415739.0607,415739.0607,20.62,13.74,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251119,17.38,17.4,17.15,17.18,17.38,-0.2,-1.1507,19515.02,33675.818,0.8163,1.4645,0.64,62.1664,88.3673,2.71,3.8,4.2299,0.558,0.5545,23906.789,23906.789,13325.8335,410718.635,410718.635,20.86,13.9,1.0342
301188,力诺药包,玻璃,山东,20211111,301188.SZ,20251118,17.41,17.58,17.32,17.38,17.48,-0.1,-0.5721,23467.84,40926.368,0.9816,1.7611,0.73,62.8901,89.396,2.7416,3.8442,4.2792,0.5516,0.5482,23906.789,23906.789,13325.8335,415499.9928,415499.9928,20.98,13.98,1.0342
