股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251205,7.7,7.87,7.5,7.84,7.67,0.17,2.2164,166368.74,128696.343,4.9907,5.9395,0.98,,,2.8931,2.6803,3.7625,0.0,,49751.129,33336.0483,28010.7361,390048.8514,261354.6187,9.2,6.14
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251204,7.75,7.92,7.59,7.67,7.77,-0.1,-1.287,157232.47,121069.879,4.7166,5.6133,0.96,,,2.8304,2.6222,3.6809,0.0,,49751.129,33336.0483,28010.7361,381591.1594,255687.4905,9.32,6.22
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251203,7.9,7.99,7.64,7.77,7.93,-0.16,-2.0177,139357.3,108345.59,4.1804,4.9751,0.86,,,2.8673,2.6563,3.7289,0.0,,49751.129,33336.0483,28010.7361,386566.2723,259021.0953,9.52,6.34
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251202,7.94,7.96,7.71,7.93,7.97,-0.04,-0.5019,163722.35,128083.876,4.9113,5.845,1.01,,,2.9263,2.711,3.8057,0.0,,49751.129,33336.0483,28010.7361,394526.453,264354.863,9.56,6.38
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251201,7.58,8.26,7.5,7.97,7.63,0.34,4.4561,258378.25,205196.348,7.7507,9.2243,1.87,,,2.9411,2.7247,3.8249,0.0,,49751.129,33336.0483,28010.7361,396516.4981,265688.305,9.16,6.1
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251128,7.48,7.8,7.41,7.63,7.53,0.1,1.328,134280.0,102306.363,4.0281,4.7939,0.83,,,2.8156,2.6085,3.6617,0.0,,49751.129,33336.0483,28010.7361,379601.1143,254354.0485,9.04,6.02
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251127,7.52,7.64,7.38,7.53,7.51,0.02,0.2663,125832.03,94063.093,3.7747,4.4923,0.63,,,2.7787,2.5743,3.6137,0.0,,49751.129,33336.0483,28010.7361,374626.0014,251020.4437,9.01,6.01
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251126,7.67,7.92,7.49,7.51,7.68,-0.17,-2.2135,126734.74,97285.48,3.8017,4.5245,0.53,,,2.7713,2.5675,3.6041,0.0,,49751.129,33336.0483,28010.7361,373630.9788,250353.7227,9.22,6.14
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251125,7.45,7.77,7.42,7.68,7.43,0.25,3.3647,167925.31,128689.454,5.0373,5.995,0.7,,,2.8341,2.6256,3.6857,0.0,,49751.129,33336.0483,28010.7361,382088.6707,256020.8509,8.92,5.94
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251124,7.5,7.54,7.26,7.43,7.4,0.03,0.4054,135358.45,99928.851,4.0604,4.8324,0.49,,,2.7418,2.5401,3.5657,0.0,,49751.129,33336.0483,28010.7361,369650.8885,247686.8389,8.88,5.92
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251121,7.79,7.88,7.37,7.4,7.99,-0.59,-7.3842,252738.75,191220.153,7.5815,9.0229,0.92,,,2.7308,2.5298,3.5513,0.0,,49751.129,33336.0483,28010.7361,368158.3546,246686.7574,9.59,6.39
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251120,8.06,8.52,7.88,7.99,8.2,-0.21,-2.561,321955.58,262246.51,9.6579,11.494,1.3,,,2.9485,2.7316,3.8345,0.0,,49751.129,33336.0483,28010.7361,397511.5207,266355.0259,9.84,6.56
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251119,8.01,8.64,7.97,8.2,8.03,0.17,2.1171,307215.0,254570.815,9.2157,10.9678,1.35,,,3.026,2.8033,3.9352,0.0,,49751.129,33336.0483,28010.7361,407959.2578,273355.5961,9.64,6.42
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251118,8.29,8.37,8.01,8.03,8.34,-0.31,-3.717,178872.0,144890.313,5.3657,6.3858,0.76,,,2.9632,2.7452,3.8537,0.0,,49751.129,33336.0483,28010.7361,399501.5659,267688.4678,10.01,6.67
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251117,8.1,8.44,7.87,8.34,8.15,0.19,2.3313,324455.92,265585.438,9.7329,11.5833,1.51,,,3.0776,2.8512,4.0024,0.0,,49751.129,33336.0483,28010.7361,414924.4159,278022.6428,9.78,6.52
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251114,8.1,8.37,7.99,8.15,8.05,0.1,1.2422,246593.0,201802.691,7.3972,8.8035,1.06,,,3.0075,2.7862,3.9112,0.0,,49751.129,33336.0483,28010.7361,405471.7014,271688.7936,9.66,6.44
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251113,7.99,8.09,7.84,8.05,8.03,0.02,0.2491,180933.0,145075.036,5.4275,6.4594,0.66,,,2.9706,2.7521,3.8633,0.0,,49751.129,33336.0483,28010.7361,400496.5885,268355.1888,9.64,6.42
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251112,8.15,8.23,7.93,8.03,8.2,-0.17,-2.0732,206623.0,165952.763,6.1982,7.3766,0.6,,,2.9632,2.7452,3.8537,0.0,,49751.129,33336.0483,28010.7361,399501.5659,267688.4678,9.84,6.56
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251111,8.29,8.4,8.15,8.2,8.26,-0.06,-0.7264,220516.0,182154.396,6.6149,7.8726,0.53,,,3.026,2.8033,3.9352,0.0,,49751.129,33336.0483,28010.7361,407959.2578,273355.5961,9.91,6.61
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251110,8.25,8.38,8.2,8.26,8.36,-0.1,-1.1962,217765.0,180215.705,6.5324,7.7743,0.5,,,3.0481,2.8239,3.964,0.0,,49751.129,33336.0483,28010.7361,410944.3255,275355.759,10.03,6.69
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251107,8.28,8.63,8.24,8.36,8.39,-0.03,-0.3576,334029.4,282085.895,10.0201,11.925,0.69,,,3.085,2.858,4.012,0.0,,49751.129,33336.0483,28010.7361,415919.4384,278689.3638,10.07,6.71
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251106,8.53,8.69,8.32,8.39,8.55,-0.16,-1.8713,400124.6,336436.894,12.0028,14.2847,0.9,,,3.0961,2.8683,4.0264,0.0,,49751.129,33336.0483,28010.7361,417411.9723,279689.4452,10.26,6.84
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251105,8.15,8.79,8.11,8.55,8.31,0.24,2.8881,563728.13,477684.082,16.9105,20.1254,1.43,,,3.1551,2.923,4.1032,0.0,,49751.129,33336.0483,28010.7361,425372.153,285023.213,9.97,6.65
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251104,8.03,8.45,7.98,8.31,8.05,0.26,3.2298,547942.5,450904.315,16.4369,19.5619,1.76,,,3.0666,2.8409,3.988,0.0,,49751.129,33336.0483,28010.7361,413431.882,277022.5614,9.66,6.44
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251103,8.21,8.26,7.96,8.05,8.24,-0.19,-2.3058,334125.8,268905.409,10.023,11.9285,1.19,,,2.9706,2.7521,3.8633,0.0,,49751.129,33336.0483,28010.7361,400496.5885,268355.1888,9.89,6.59
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251031,7.76,8.74,7.76,8.24,7.59,0.65,8.5639,571635.34,478441.662,17.1477,20.4077,2.76,,,3.0407,2.817,3.9544,0.0,,49751.129,33336.0483,28010.7361,409949.303,274689.038,9.11,6.07
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251030,7.89,7.89,7.59,7.59,7.88,-0.29,-3.6802,206994.53,159439.806,6.2093,7.3898,0.9,,,2.8009,2.5948,3.6425,0.0,,49751.129,33336.0483,28010.7361,377611.0691,253020.6066,9.46,6.3
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251029,7.59,8.09,7.44,7.88,7.67,0.21,2.7379,309820.4,241396.39,9.2939,11.0608,1.2,,,2.9079,2.6939,3.7817,0.0,,49751.129,33336.0483,28010.7361,392038.8965,262688.0606,9.2,6.14
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251028,7.67,7.83,7.65,7.67,7.7,-0.03,-0.3896,130433.0,100681.637,3.9127,4.6565,0.52,,,2.8389,2.6222,2.8862,0.0,,49751.129,33336.0483,28010.7361,381591.1594,255687.4905,9.24,6.16
300423,昇辉科技,电气设备,山东,20150217,300423.SZ,20251027,7.79,7.85,7.62,7.7,7.75,-0.05,-0.6452,186037.0,143042.867,5.5807,6.6416,0.79,,,2.85,2.6324,2.8975,0.0,,49751.129,33336.0483,28010.7361,383083.6933,256687.5719,9.3,6.2
