股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
301066,万事利,纺织,浙江,20210922,301066.SZ,20251205,15.14,15.32,14.91,15.28,15.12,0.16,1.0582,39697.82,60084.664,2.1028,5.4768,0.57,102.2503,131.2003,2.892,5.3739,5.1584,0.3108,0.8953,23492.3111,18878.6643,7248.3031,358962.5136,288465.9905,18.14,12.1,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251204,15.73,15.77,15.09,15.12,15.78,-0.66,-4.1825,73208.73,112303.285,3.8779,10.1001,0.89,101.1797,129.8264,2.8617,5.3176,5.1043,0.3141,0.9047,23492.3111,18878.6643,7248.3031,355203.7438,285445.4042,18.94,12.62,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251203,16.1,16.16,15.6,15.78,15.96,-0.18,-1.1278,54919.35,86992.252,2.9091,7.5769,0.59,105.5962,135.4935,2.9866,5.5497,5.3272,0.301,0.8669,23492.3111,18878.6643,7248.3031,370708.6692,297905.3227,19.15,12.77,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251202,15.78,16.16,15.69,15.96,15.78,0.18,1.1407,72409.27,115432.217,3.8355,9.9898,0.79,106.8008,137.039,3.0207,5.613,5.3879,0.2976,0.8571,23492.3111,18878.6643,7248.3031,374937.2852,301303.4822,18.94,12.62,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251201,15.98,16.2,15.72,15.78,15.64,0.14,0.8951,71026.04,113163.457,3.7622,9.799,0.78,105.5962,135.4935,2.9866,5.5497,5.3272,0.301,0.8669,23492.3111,18878.6643,7248.3031,370708.6692,297905.3227,18.77,12.51,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251128,15.51,15.82,15.32,15.64,15.79,-0.15,-0.95,77842.1,121078.8,4.1233,10.7394,0.8,104.6594,134.2914,2.9601,5.5005,5.2799,0.3037,0.8747,23492.3111,18878.6643,7248.3031,367419.7456,295262.3097,18.95,12.63,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251127,16.49,16.99,15.66,15.79,16.09,-0.3,-1.8645,136025.09,220472.935,7.2052,18.7665,1.43,105.6632,135.5793,2.9885,5.5532,5.3305,0.3008,0.8663,23492.3111,18878.6643,7248.3031,370943.5923,298094.1093,19.31,12.87,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251126,15.42,16.22,15.4,16.09,15.47,0.62,4.0078,109199.54,173771.858,5.7843,15.0655,1.01,107.6707,138.1552,3.0453,5.6587,5.4318,0.2952,0.8502,23492.3111,18878.6643,7248.3031,377991.2856,303757.7086,18.56,12.38,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251125,15.5,15.76,15.46,15.47,15.49,-0.02,-0.1291,61420.71,95703.101,3.2534,8.4738,0.42,103.5218,132.8317,2.928,5.4407,5.2225,0.307,0.8843,23492.3111,18878.6643,7248.3031,363426.0527,292052.9367,18.59,12.39,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251124,15.6,15.86,15.14,15.49,15.45,0.04,0.2589,72068.62,111554.663,3.8175,9.9428,0.41,103.6556,133.0034,2.9317,5.4477,5.2293,0.3066,0.8831,23492.3111,18878.6643,7248.3031,363895.8989,292430.51,18.54,12.36,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251121,16.2,16.48,15.38,15.45,16.42,-0.97,-5.9074,104911.93,165412.881,5.5572,14.474,0.52,103.3879,132.6599,2.9242,5.4337,5.2158,0.3074,0.8854,23492.3111,18878.6643,7248.3031,362956.2065,291675.3634,19.7,13.14,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251120,17.03,17.2,16.35,16.42,17.09,-0.67,-3.9204,127369.1,211122.803,6.7467,17.5723,0.58,109.879,140.9888,3.1078,5.7748,5.5432,0.2893,0.8331,23492.3111,18878.6643,7248.3031,385743.7483,309987.6678,20.51,13.67,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251119,18.21,18.28,16.89,17.09,18.94,-1.85,-9.7677,177326.87,308277.082,9.393,24.4646,0.76,114.3625,146.7416,3.2346,6.0104,5.7694,0.2779,0.8004,23492.3111,18878.6643,7248.3031,401483.5967,322636.3729,22.73,15.15,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251118,18.0,19.03,17.4,18.94,18.36,0.58,3.159,255653.41,470123.516,13.5419,35.2708,1.06,126.7422,162.6265,3.5847,6.6611,6.3939,0.2508,0.7223,23492.3111,18878.6643,7248.3031,444944.3722,357561.9018,22.03,14.69,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251117,18.05,19.19,17.89,18.36,17.79,0.57,3.204,213585.31,393380.669,11.3136,29.4669,0.91,122.861,157.6464,3.4749,6.4571,6.1981,0.2587,0.7451,23492.3111,18878.6643,7248.3031,431318.8318,346612.2765,21.35,14.23,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251114,17.74,19.29,17.55,17.79,17.48,0.31,1.7735,243710.96,440753.175,12.9093,33.6232,1.24,119.0467,152.7521,3.3671,6.2566,6.0057,0.267,0.7689,23492.3111,18878.6643,7248.3031,417928.2145,335851.4379,20.98,13.98,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251113,17.41,18.15,16.9,17.48,17.45,0.03,0.1719,212610.74,370309.98,11.262,29.3325,1.22,116.9723,150.0903,3.3084,6.1476,5.9011,0.2717,0.7826,23492.3111,18878.6643,7248.3031,410645.598,329999.052,20.94,13.96,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251112,17.7,18.25,17.0,17.45,17.61,-0.16,-0.9086,233945.33,410557.7,12.392,32.2759,1.6,116.7715,149.8328,3.3027,6.137,5.8909,0.2722,0.7839,23492.3111,18878.6643,7248.3031,409940.8287,329432.692,21.13,14.09,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251111,16.25,19.66,16.16,17.61,16.61,1.0,6.0205,307048.86,555568.112,16.2643,42.3615,3.0,117.8422,151.2066,3.333,6.1933,5.9449,0.2697,0.7768,23492.3111,18878.6643,7248.3031,413699.5985,332453.2783,19.93,13.29,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251110,15.58,17.38,15.46,16.61,15.58,1.03,6.611,177834.96,293450.136,9.4199,24.5347,1.94,111.1504,142.6202,3.1437,5.8416,5.6074,0.2859,0.8236,23492.3111,18878.6643,7248.3031,390207.2874,313574.614,18.7,12.46,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251107,15.7,15.85,15.47,15.58,15.76,-0.18,-1.1421,54307.0,84779.715,2.8766,7.4924,0.6,104.2579,133.7762,2.9488,5.4794,5.2596,0.3048,0.878,23492.3111,18878.6643,7248.3031,366010.2069,294129.5898,18.91,12.61,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251106,15.98,16.31,15.59,15.76,15.83,-0.07,-0.4422,95789.38,151882.064,5.0739,13.2154,1.19,105.4624,135.3217,2.9828,5.5427,5.3204,0.3014,0.868,23492.3111,18878.6643,7248.3031,370238.8229,297527.7494,19.0,12.66,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251105,15.68,16.5,15.5,15.83,15.76,0.07,0.4442,97314.96,156326.298,5.1548,13.4259,1.44,105.9308,135.9228,2.9961,5.5673,5.344,0.3,0.8642,23492.3111,18878.6643,7248.3031,371883.2847,298849.2559,18.91,12.61,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251104,15.87,15.95,15.41,15.76,15.76,0.0,0.0,86266.52,135284.078,4.5695,11.9016,1.52,105.4624,135.3217,2.9828,5.5427,5.3204,0.3014,0.868,23492.3111,18878.6643,7248.3031,370238.8229,297527.7494,18.91,12.61,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251103,14.61,16.22,14.58,15.76,14.65,1.11,7.5768,124200.42,193437.096,6.5789,17.1351,3.26,105.4624,135.3217,2.9828,5.5427,5.3204,0.3014,0.868,23492.3111,18878.6643,7248.3031,370238.8229,297527.7494,17.58,11.72,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251031,14.35,14.9,14.25,14.65,14.26,0.39,2.7349,47383.23,69345.453,2.5099,6.5371,1.33,98.0345,125.7908,2.7728,5.1523,4.9457,0.3242,0.9338,23492.3111,18878.6643,7248.3031,344162.3576,276572.432,17.11,11.41,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251030,14.63,14.66,14.2,14.26,14.73,-0.47,-3.1908,46085.0,66115.966,2.4411,6.358,1.23,95.4247,122.4421,2.6989,5.0151,4.814,0.3331,0.9593,23492.3111,18878.6643,7248.3031,335000.3563,269209.7529,17.68,11.78,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251029,14.75,14.81,14.56,14.73,14.81,-0.08,-0.5402,33815.0,49562.071,1.7912,4.6652,0.89,98.5699,115.2546,2.769,5.1804,4.9748,0.3224,0.9287,23492.3111,18878.6643,7248.3031,346041.7425,278082.7251,17.77,11.85,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251028,14.77,15.02,14.62,14.81,14.85,-0.04,-0.2694,31636.0,46986.201,1.6758,4.3646,0.8,99.1052,115.8806,2.784,5.2086,5.0018,0.3207,0.9237,23492.3111,18878.6643,7248.3031,347921.1274,279593.0183,17.82,11.88,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251027,14.93,15.0,14.73,14.85,14.82,0.03,0.2024,31288.4,46537.132,1.6573,4.3167,0.78,99.3729,116.1935,2.7915,5.2226,5.0153,0.3198,0.9212,23492.3111,18878.6643,7248.3031,348860.8198,280348.1649,17.78,11.86,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251024,14.74,14.98,14.65,14.82,14.69,0.13,0.885,35741.28,52979.804,1.8932,4.931,0.78,99.1721,115.9588,2.7859,5.2121,5.0052,0.3205,0.923,23492.3111,18878.6643,7248.3031,348156.0505,279781.8049,17.63,11.75,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251023,14.92,14.92,14.41,14.69,14.91,-0.22,-1.4755,55276.88,80678.327,2.928,7.6262,1.27,98.3022,114.9416,2.7615,5.1664,4.9613,0.3233,0.9312,23492.3111,18878.6643,7248.3031,345102.0501,277327.5786,17.89,11.93,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251022,15.2,15.22,14.85,14.91,15.15,-0.24,-1.5842,35279.0,52810.845,1.8687,4.8672,0.74,99.7744,116.663,2.8028,5.2437,5.0356,0.3185,0.9175,23492.3111,18878.6643,7248.3031,350270.3585,281480.8847,18.18,12.12,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251021,14.93,15.32,14.86,15.15,14.95,0.2,1.3378,41369.43,62651.302,2.1913,5.7075,0.86,101.3804,118.5409,2.8479,5.3281,5.1167,0.3135,0.9029,23492.3111,18878.6643,7248.3031,355908.5132,286011.7641,17.94,11.96,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251020,15.0,15.25,14.81,14.95,14.95,0.0,0.0,32431.0,48663.7,1.7179,4.4743,0.59,100.0421,116.976,2.8103,5.2578,5.0491,0.3177,0.915,23492.3111,18878.6643,7248.3031,351210.0509,282236.0313,17.94,11.96,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251017,15.22,15.71,14.95,14.95,15.25,-0.3,-1.9672,64042.99,98067.942,3.3923,8.8356,1.23,100.0421,116.976,2.8103,5.2578,5.0491,0.3177,0.915,23492.3111,18878.6643,7248.3031,351210.0509,282236.0313,18.3,12.2,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251016,15.6,15.77,15.2,15.25,15.71,-0.46,-2.9281,45310.0,70040.38,2.4001,6.2511,,102.0496,119.3233,2.8667,5.3633,5.1504,0.3114,0.897,23492.3111,18878.6643,7248.3031,358257.7443,287899.6306,18.85,12.57,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251015,15.37,15.79,15.16,15.71,15.3,0.41,2.6797,55837.83,87092.517,2.9577,7.7036,0.77,105.1278,122.9226,2.9532,5.5251,5.3058,0.3023,0.8708,23492.3111,18878.6643,7248.3031,369064.2074,296583.8162,18.36,12.24,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251014,15.77,15.84,15.24,15.3,15.49,-0.19,-1.2266,41715.51,64765.641,2.2097,5.7552,0.59,102.3842,119.7146,2.8761,5.3809,5.1673,0.3104,0.8941,23492.3111,18878.6643,7248.3031,359432.3598,288843.5638,18.59,12.39,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251013,15.04,15.77,14.38,15.49,15.47,0.02,0.1293,66319.83,101523.184,3.513,9.1497,1.03,103.6556,121.2012,2.9118,5.4477,5.2315,0.3066,0.8831,23492.3111,18878.6643,7248.3031,363895.8989,292430.51,18.56,12.38,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251010,15.65,15.8,15.38,15.47,15.61,-0.14,-0.8969,51971.83,81150.968,2.7529,7.1702,0.81,103.5218,121.0447,2.9081,5.4407,5.2247,0.307,0.8843,23492.3111,18878.6643,7248.3031,363426.0527,292052.9367,18.73,12.49,1.4336
301066,万事利,纺织,浙江,20210922,301066.SZ,20251009,14.87,15.86,14.84,15.66,14.85,0.81,5.4545,113016.27,175535.576,5.9865,15.5921,2.39,104.7932,122.5314,2.9167,5.5075,5.2889,0.3033,0.5575,23492.3111,18878.6643,7248.3031,367889.5918,295639.8829,17.82,11.88,1.429
