股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251205,5.09,5.23,5.05,5.22,5.08,0.14,2.7559,111976.0,57899.712,1.5602,2.1879,1.57,53.3904,54.9491,3.0862,0.8429,0.8376,0.3831,0.3831,71814.6,71770.8975,51180.2935,374872.212,374644.085,5.59,4.57,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251204,5.15,5.15,5.05,5.08,5.15,-0.07,-1.3592,68548.4,34924.331,0.9551,1.3394,0.97,51.9585,53.4754,3.0034,0.8203,0.8151,0.3937,0.3937,71814.6,71770.8975,51180.2935,364818.168,364596.1593,5.67,4.64,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251203,5.15,5.2,5.12,5.15,5.16,-0.01,-0.1938,78835.0,40582.181,1.0984,1.5403,1.1,52.6744,54.2123,3.0448,0.8316,0.8263,0.3883,0.3883,71814.6,71770.8975,51180.2935,369845.19,369620.1221,5.68,4.64,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251202,5.16,5.17,5.07,5.16,5.16,0.0,0.0,69934.0,35865.368,0.9744,1.3664,0.93,52.7767,54.3175,3.0507,0.8332,0.8279,0.3876,0.3876,71814.6,71770.8975,51180.2935,370563.336,370337.8311,5.68,4.64,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251201,5.2,5.21,5.14,5.16,5.16,0.0,0.0,75074.76,38851.485,1.046,1.4669,0.94,52.7767,54.3175,3.0507,0.8332,0.8279,0.3876,0.3876,71814.6,71770.8975,51180.2935,370563.336,370337.8311,5.68,4.64,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251128,5.09,5.17,5.05,5.16,5.09,0.07,1.3752,64998.0,33266.243,0.9056,1.27,0.62,52.7767,54.3175,3.0507,0.8332,0.8279,0.3876,0.3876,71814.6,71770.8975,51180.2935,370563.336,370337.8311,5.6,4.58,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251127,5.1,5.15,5.06,5.09,5.07,0.02,0.3945,63529.45,32497.055,0.8852,1.2413,0.54,52.0608,53.5807,3.0093,0.8219,0.8167,0.3929,0.3929,71814.6,71770.8975,51180.2935,365536.314,365313.8683,5.58,4.56,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251126,5.14,5.19,5.05,5.07,5.14,-0.07,-1.3619,83688.45,42829.337,1.166,1.6352,0.68,51.8562,53.3701,2.9975,0.8187,0.8135,0.3945,0.3945,71814.6,71770.8975,51180.2935,364100.022,363878.4503,5.65,4.63,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251125,5.08,5.18,5.06,5.14,5.06,0.08,1.581,88011.85,45277.681,1.2263,1.7196,0.66,52.5722,54.107,3.0389,0.83,0.8247,0.3891,0.3891,71814.6,71770.8975,51180.2935,369127.044,368902.4132,5.57,4.55,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251124,5.01,5.1,4.98,5.06,4.96,0.1,2.0161,97080.0,48944.233,1.3526,1.8968,0.65,51.7539,53.2649,2.9916,0.8171,0.8119,0.3953,0.3953,71814.6,71770.8975,51180.2935,363381.876,363160.7414,5.46,4.46,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251121,5.23,5.29,4.95,4.96,5.29,-0.33,-6.2382,194774.62,98451.869,2.7138,3.8057,1.5,50.7311,52.2122,2.9325,0.8009,0.7959,0.4032,0.4032,71814.6,71770.8975,51180.2935,356200.416,355983.6516,5.82,4.76,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251120,5.4,5.41,5.25,5.29,5.37,-0.08,-1.4898,121699.0,64624.309,1.6957,2.3778,0.94,54.1064,55.686,3.1276,0.8542,0.8488,0.3781,0.3781,71814.6,71770.8975,51180.2935,379899.234,379668.0478,5.91,4.83,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251119,5.51,5.54,5.34,5.37,5.52,-0.15,-2.7174,112750.4,60954.846,1.571,2.203,0.83,54.9246,56.5281,3.1749,0.8671,0.8616,0.3724,0.3724,71814.6,71770.8975,51180.2935,385644.402,385409.7196,6.07,4.97,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251118,5.68,5.7,5.48,5.52,5.68,-0.16,-2.8169,143443.45,79488.952,1.9986,2.8027,1.04,56.4588,58.1071,3.2636,0.8914,0.8857,0.3623,0.3623,71814.6,71770.8975,51180.2935,396416.592,396175.3542,6.25,5.11,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251117,5.59,5.7,5.55,5.68,5.59,0.09,1.61,170799.0,96402.3,2.3798,3.3372,1.3,58.0953,59.7914,3.3582,0.9172,0.9114,0.3521,0.3521,71814.6,71770.8975,51180.2935,407906.928,407658.6978,6.15,5.03,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251114,5.56,5.64,5.52,5.59,5.59,0.0,0.0,102224.0,57214.869,1.4243,1.9973,0.73,57.1748,58.844,3.3049,0.9027,0.8969,0.3578,0.3578,71814.6,71770.8975,51180.2935,401443.614,401199.317,6.15,5.03,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251113,5.5,5.61,5.47,5.59,5.52,0.07,1.2681,118466.16,65940.951,1.6506,2.3147,0.76,57.1748,58.844,3.3049,0.9027,0.8969,0.3578,0.3578,71814.6,71770.8975,51180.2935,401443.614,401199.317,6.07,4.97,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251112,5.6,5.63,5.48,5.52,5.63,-0.11,-1.9538,147758.0,81783.577,2.0587,2.887,0.78,56.4588,58.1071,3.2636,0.8914,0.8857,0.3623,0.3623,71814.6,71770.8975,51180.2935,396416.592,396175.3542,6.19,5.07,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251111,5.62,5.72,5.61,5.63,5.62,0.01,0.1779,151996.0,85967.14,2.1178,2.9698,0.82,57.5839,59.2651,3.3286,0.9091,0.9034,0.3552,0.3552,71814.6,71770.8975,51180.2935,404316.198,404070.1529,6.18,5.06,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251110,5.64,5.65,5.55,5.62,5.6,0.02,0.3571,136458.4,76336.323,1.9013,2.6662,0.74,57.4816,59.1598,3.3227,0.9075,0.9018,0.3559,0.3559,71814.6,71770.8975,51180.2935,403598.052,403352.444,6.16,5.04,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251107,5.57,5.62,5.53,5.6,5.57,0.03,0.5386,145225.4,81156.316,2.0235,2.8375,0.83,57.2771,58.9493,3.3109,0.9043,0.8985,0.3571,0.3571,71814.6,71770.8975,51180.2935,402161.76,401917.026,6.13,5.01,4.1972
002692,远程股份,电气设备,江苏,20120808,002692.SZ,20251106,5.58,5.63,5.52,5.57,5.58,-0.01,-0.1792,196497.45,109294.268,2.7378,3.8393,1.2,56.9702,58.6335,3.2931,0.8994,0.8937,0.3591,0.3591,71814.6,71770.8975,51180.2935,400007.322,399763.8991,6.14,5.02,4.1972
