股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251205,49.5,50.35,49.08,50.17,49.49,0.68,1.374,224807.18,1118347.526,2.8907,3.0541,0.9,248.0004,309.7244,11.094,11.7544,10.7729,0.0,,79641.0841,77768.6667,73609.4256,3995593.1893,3901654.0083,59.39,39.59,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251204,49.45,50.13,48.52,49.49,49.44,0.05,0.1011,263416.13,1299376.763,3.3872,3.5786,0.99,244.6391,305.5264,10.9436,11.5951,10.6269,0.0,,79641.0841,77768.6667,73609.4256,3941437.2521,3848771.315,59.33,39.55,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251203,50.24,50.62,49.28,49.44,50.22,-0.78,-1.5532,218897.87,1088615.901,2.8147,2.9738,0.71,244.3919,305.2177,10.9326,11.5834,10.6161,0.0,,79641.0841,77768.6667,73609.4256,3937455.1979,3844882.8816,60.26,40.18,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251202,51.86,51.86,50.16,50.22,51.87,-1.65,-3.181,289234.44,1466858.756,3.7192,3.9293,0.92,248.2476,310.0331,11.105,11.7661,10.7836,0.0,,79641.0841,77768.6667,73609.4256,3999575.2435,3905542.4417,62.24,41.5,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251201,51.01,52.25,51.01,51.87,51.41,0.46,0.8948,218923.56,1131086.524,2.8151,2.9741,0.59,256.4039,320.2193,11.4699,12.1527,11.1379,0.0,,79641.0841,77768.6667,73609.4256,4130983.0323,4033860.7417,61.69,41.13,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251128,51.7,52.15,50.9,51.41,51.84,-0.43,-0.8295,264705.96,1360126.204,3.4038,3.5961,0.7,254.13,317.3795,11.3682,12.0449,11.0391,0.0,,79641.0841,77768.6667,73609.4256,4094348.1336,3998087.155,62.21,41.47,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251127,52.85,53.19,51.75,51.84,53.33,-1.49,-2.7939,335004.94,1756172.404,4.3077,4.5511,0.89,256.2556,320.0341,11.4633,12.1457,11.1315,0.0,,79641.0841,77768.6667,73609.4256,4128593.7997,4031527.6817,64.0,42.66,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251126,53.0,54.38,52.01,53.33,53.3,0.03,0.0563,434148.5,2299128.266,5.5826,5.898,1.21,263.621,329.2327,11.7927,12.4948,11.4514,0.0,,79641.0841,77768.6667,73609.4256,4247259.0151,4147402.9951,63.96,42.64,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251125,53.7,54.42,53.08,53.3,53.38,-0.08,-0.1499,311306.48,1672564.133,4.003,4.2292,0.78,263.4727,329.0474,11.7861,12.4877,11.445,0.0,,79641.0841,77768.6667,73609.4256,4244869.7825,4145069.9351,64.06,42.7,6.324
300339,润和软件,软件服务,江苏,20120718,300339.SZ,20251124,57.47,57.56,51.55,53.38,56.86,-3.48,-6.1203,507087.89,2713162.076,6.5205,6.8889,1.33,263.8681,329.5413,11.8038,12.5065,11.4622,0.0,,79641.0841,77768.6667,73609.4256,4251241.0693,4151291.4284,68.23,45.49,6.324
