股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价,复权因子
301095,广立微,半导体,浙江,20220805,301095.SZ,20251205,66.39,66.98,65.4,66.75,66.42,0.33,0.4968,20134.07,133651.3,1.1538,2.0854,0.6,166.5506,122.0045,4.2623,24.4461,19.4528,0.6583,0.3685,20028.1088,17450.4335,9654.8744,1336876.2624,1164816.4361,79.7,53.14,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251204,66.0,67.12,65.66,66.42,66.42,0.0,0.0,24109.35,160094.051,1.3816,2.4971,0.64,165.7272,121.4013,4.2413,24.3252,19.3566,0.6615,0.3703,20028.1088,17450.4335,9654.8744,1330266.9865,1159057.7931,79.7,53.14,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251203,66.99,67.7,66.16,66.42,67.28,-0.86,-1.2782,28563.93,190310.417,1.6369,2.9585,0.71,165.7272,121.4013,4.2413,24.3252,19.3566,0.6615,0.3703,20028.1088,17450.4335,9654.8744,1330266.9865,1159057.7931,80.74,53.82,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251202,69.52,70.65,67.03,67.28,68.27,-0.99,-1.4501,42549.55,289237.704,2.4383,4.4071,1.03,167.8731,122.9732,4.2962,24.6402,19.6072,0.6531,0.3656,20028.1088,17450.4335,9654.8744,1347491.1601,1174065.1659,81.92,54.62,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251201,67.94,68.29,67.33,68.27,67.9,0.37,0.5449,35779.32,243022.358,2.0503,3.7058,0.78,170.3432,124.7827,4.3594,25.0028,19.8957,0.6436,0.3603,20028.1088,17450.4335,9654.8744,1367318.9878,1191341.095,81.48,54.32,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251128,67.5,68.79,66.71,67.9,67.58,0.32,0.4735,36638.6,248598.401,2.0996,3.7948,0.75,169.42,124.1064,4.3358,24.8673,19.7879,0.6471,0.3623,20028.1088,17450.4335,9654.8744,1359908.5875,1184884.4347,81.1,54.06,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251127,66.41,69.35,66.41,67.58,66.71,0.87,1.3042,43694.26,297507.632,2.5039,4.5256,0.96,168.6216,123.5215,4.3153,24.7501,19.6946,0.6502,0.364,20028.1088,17450.4335,9654.8744,1353499.5927,1179300.2959,80.05,53.37,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251126,66.17,68.18,65.75,66.71,66.28,0.43,0.6488,42822.51,286736.044,2.454,4.4353,0.99,166.4508,121.9314,4.2598,24.4315,19.4411,0.6586,0.3687,20028.1088,17450.4335,9654.8744,1336075.138,1164118.4188,79.54,53.02,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251125,66.3,68.16,66.03,66.28,65.81,0.47,0.7142,47993.61,321885.908,2.7503,4.9709,1.25,165.3779,121.1454,4.2323,24.274,19.3158,0.6629,0.3711,20028.1088,17450.4335,9654.8744,1327463.0513,1156614.7324,78.97,52.65,1.0183
301095,广立微,半导体,浙江,20220805,301095.SZ,20251124,65.18,66.7,64.18,65.81,65.5,0.31,0.4733,58891.07,385146.139,3.3748,6.0996,1.86,164.2052,120.2864,4.2023,24.1018,19.1788,0.6677,0.3738,20028.1088,17450.4335,9654.8744,1318049.8401,1148413.0286,78.6,52.4,1.0183
