股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251205,4.06,4.12,4.01,4.04,4.07,-0.03,-0.7371,113958.0,46172.354,1.594,2.538,1.0,,,3.5663,3.5773,4.4657,0.0,,71490.9792,71490.9792,44901.2192,288823.556,288823.556,4.27,3.87
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251204,3.94,4.12,3.87,4.07,3.92,0.15,3.8265,177057.6,71184.432,2.4766,3.9433,1.83,,,3.5928,3.6038,4.4989,0.0,,71490.9792,71490.9792,44901.2192,290968.2853,290968.2853,4.12,3.72
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251203,3.95,3.95,3.88,3.92,3.93,-0.01,-0.2545,86642.89,33887.794,1.2119,1.9296,0.84,,,3.4604,3.471,4.3331,0.0,,71490.9792,71490.9792,44901.2192,280244.6385,280244.6385,4.13,3.73
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251202,4.03,4.03,3.92,3.93,4.01,-0.08,-1.995,76099.0,30013.993,1.0645,1.6948,0.62,,,3.4692,3.4799,4.3441,0.0,,71490.9792,71490.9792,44901.2192,280959.5483,280959.5483,4.21,3.81
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251201,4.03,4.11,4.01,4.01,4.02,-0.01,-0.2488,95508.4,38672.107,1.336,2.1271,0.7,,,3.5398,3.5507,4.4326,0.0,,71490.9792,71490.9792,44901.2192,286678.8266,286678.8266,4.22,3.82
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251128,4.1,4.1,3.97,4.02,4.1,-0.08,-1.9512,135865.98,54677.63,1.9005,3.0259,0.94,,,3.5486,3.5595,4.4436,0.0,,71490.9792,71490.9792,44901.2192,287393.7364,287393.7364,4.31,3.9
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251127,4.09,4.1,4.02,4.1,4.07,0.03,0.7371,88383.2,35929.881,1.2363,1.9684,0.53,,,3.6192,3.6304,4.532,0.0,,71490.9792,71490.9792,44901.2192,293113.0147,293113.0147,4.27,3.87
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251126,4.14,4.17,4.06,4.07,4.14,-0.07,-1.6908,117420.92,48063.763,1.6425,2.6151,0.59,,,3.5928,3.6038,4.4989,0.0,,71490.9792,71490.9792,44901.2192,290968.2853,290968.2853,4.35,3.93
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251125,4.26,4.26,4.04,4.14,4.24,-0.1,-2.3585,176242.32,73003.417,2.4653,3.9251,0.71,,,3.6546,3.6658,4.5762,0.0,,71490.6298,71490.6298,44900.8698,295971.2074,295971.2074,4.45,4.03
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251124,4.09,4.29,4.09,4.24,4.13,0.11,2.6634,169178.4,71240.923,2.3664,3.7678,0.56,,,3.7429,3.7543,4.6868,0.0,,71490.6298,71490.6298,44900.8698,303120.2704,303120.2704,4.34,3.92
603377,ST东时,汽车服务,北京,20160205,603377.SH,20251121,4.08,4.25,4.08,4.13,4.18,-0.05,-1.1962,174824.32,72704.207,2.4454,3.8936,0.53,,,3.6458,3.6569,4.5652,0.0,,71490.6298,71490.6298,44900.8698,295256.3011,295256.3011,4.39,3.97
