股票代码,名称,所属行业,地域,上市日期,TS代码,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元),换手率(%),换手率(自由流通股),量比,市盈率,"市盈率(TTM,亏损的PE为空)",市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万股),总市值(万元),流通市值(万元),今日涨停价,今日跌停价
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251205,26.79,29.5,26.44,28.48,26.63,1.85,6.9471,30471.45,86040.28,3.7465,12.184,1.87,623.9409,99.9781,4.7507,3.6221,3.6604,,,8133.3334,8133.3334,2500.9484,231637.3352,231637.3352,34.61,18.65
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251204,27.9,27.9,26.6,26.63,27.86,-1.23,-4.4149,15843.56,42777.723,1.948,6.335,1.04,583.411,93.4837,4.4421,3.3868,3.4226,,,8133.3334,8133.3334,2500.9484,216590.6684,216590.6684,36.21,19.51
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251203,28.69,28.88,27.6,27.86,28.95,-1.09,-3.7651,19123.9,53876.98,2.3513,7.6467,1.35,610.3579,97.8016,4.6473,3.5432,3.5807,,,8133.3334,8133.3334,2500.9484,226594.6685,226594.6685,37.63,20.27
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251202,28.19,29.6,27.78,28.95,28.2,0.75,2.6596,26142.8,75407.394,3.2143,10.4532,2.25,634.2377,101.628,4.8291,3.6818,3.7208,,,8133.3334,8133.3334,2500.9484,235460.0019,235460.0019,36.66,19.74
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251201,28.02,28.5,27.89,28.2,28.16,0.04,0.142,12331.05,34772.288,1.5161,4.9305,0.95,617.8067,98.9952,4.704,3.5865,3.6244,,,8133.3334,8133.3334,2500.9484,229360.0019,229360.0019,36.6,19.72
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251128,28.19,28.25,27.85,28.16,28.16,0.0,0.0,8144.96,22826.614,1.0014,3.2567,0.46,616.9303,98.8547,4.6973,3.5814,3.6193,,,8133.3334,8133.3334,2500.9484,229034.6685,229034.6685,36.6,19.72
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251127,28.14,28.4,27.89,28.16,28.15,0.01,0.0355,10270.89,28853.555,1.2628,4.1068,0.55,616.9303,98.8547,4.6973,3.5814,3.6193,,,8133.3334,8133.3334,2500.9484,229034.6685,229034.6685,36.59,19.71
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251126,28.92,29.07,27.91,28.15,28.68,-0.53,-1.848,14143.14,40108.963,1.7389,5.6551,0.74,616.7113,98.8196,4.6957,3.5801,3.618,,,8133.3334,8133.3334,2500.9484,228953.3352,228953.3352,37.28,20.08
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251125,28.27,28.97,28.2,28.68,28.28,0.4,1.4144,13167.39,37619.383,1.6189,5.265,0.67,628.3225,100.6802,4.7841,3.6475,3.6861,,,8133.3334,8133.3334,2500.9484,233264.0019,233264.0019,36.76,19.8
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251124,28.17,28.56,27.48,28.28,28.08,0.2,0.7123,19198.48,53850.335,2.3605,7.6765,1.02,619.5593,99.276,4.7173,3.5966,3.6347,,,8133.3334,8133.3334,2500.9484,230010.6686,230010.6686,36.5,19.66
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251121,29.05,31.0,28.0,28.08,29.19,-1.11,-3.8027,32234.68,95769.655,3.9633,12.889,1.81,615.1777,98.5739,4.684,3.5712,3.609,,,8133.3334,8133.3334,2500.9484,228384.0019,228384.0019,37.94,20.44
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251120,29.24,29.77,28.69,29.19,29.28,-0.09,-0.3074,13815.02,40434.662,1.6986,5.5239,0.58,639.4956,102.4705,4.8691,3.7124,3.7517,,,8133.3334,8133.3334,2500.9484,237412.0019,237412.0019,38.06,20.5
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251119,29.0,30.19,28.65,29.28,29.05,0.23,0.7917,16794.33,49598.353,2.0649,6.7152,0.71,641.4673,102.7865,4.8842,3.7238,3.7632,,,8133.3334,8133.3334,2500.9484,238144.002,238144.002,37.76,20.34
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251118,29.87,29.96,28.65,29.05,29.77,-0.72,-2.4185,15823.13,46208.213,1.9455,6.3269,0.66,636.4285,101.9791,4.8458,3.6946,3.7337,,,8133.3334,8133.3334,2500.9484,236273.3353,236273.3353,38.7,20.84
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251117,30.05,30.2,29.56,29.77,30.35,-0.58,-1.911,15363.91,45865.084,1.889,6.1432,0.64,652.2023,104.5066,4.9659,3.7861,3.8262,,,8133.3334,8133.3334,2500.9484,242129.3353,242129.3353,39.45,21.25
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251114,31.42,31.42,30.12,30.35,31.66,-1.31,-4.1377,27214.34,83879.368,3.346,10.8816,1.24,664.9089,106.5427,5.0626,3.8599,3.9008,,,8133.3334,8133.3334,2500.9484,246846.6687,246846.6687,41.15,22.17
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251113,30.48,32.33,29.95,31.66,29.95,1.71,5.7095,44198.68,139264.657,5.4343,17.6728,2.42,693.6085,111.1414,5.2812,4.0265,4.0691,,,8133.3334,8133.3334,2500.9484,257501.3354,257501.3354,38.93,20.97
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251112,30.51,30.78,29.85,29.95,30.51,-0.56,-1.8355,15921.08,48114.072,1.9575,6.366,0.84,656.1457,105.1385,4.9959,3.809,3.8493,,,8133.3334,8133.3334,2500.9484,243593.3353,243593.3353,39.66,21.36
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251111,30.01,30.82,29.87,30.51,29.91,0.6,2.006,17953.42,54503.084,2.2074,7.1786,0.92,668.4142,107.1043,5.0893,3.8802,3.9213,,,8133.3334,8133.3334,2500.9484,248148.002,248148.002,38.88,20.94
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251110,30.57,30.57,29.75,29.91,30.27,-0.36,-1.1893,14335.8,42937.851,1.7626,5.7321,0.63,655.2694,104.9981,4.9892,3.8039,3.8442,,,8133.3334,8133.3334,2500.9484,243268.002,243268.002,39.35,21.19
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251107,30.38,30.62,29.88,30.27,30.23,0.04,0.1323,17644.59,53324.016,2.1694,7.0552,0.62,663.1563,106.2618,5.0493,3.8497,3.8905,,,8133.3334,8133.3334,2500.9484,246196.002,246196.002,39.29,21.17
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251106,31.12,31.3,30.1,30.23,31.25,-1.02,-3.264,25560.62,78079.532,3.1427,10.2204,0.65,662.28,106.1214,5.0426,3.8446,3.8853,,,8133.3334,8133.3334,2500.9484,245870.6687,245870.6687,40.62,21.88
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251105,31.39,31.68,31.13,31.25,31.47,-0.22,-0.6991,18769.61,58803.939,2.3077,7.505,0.39,684.6262,109.7021,5.2128,3.9744,4.0164,,,8133.3334,8133.3334,2500.9484,254166.6688,254166.6688,40.91,22.03
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251104,31.91,32.09,31.24,31.47,31.95,-0.48,-1.5023,20993.07,66169.834,2.5811,8.394,0.41,689.4459,110.4744,5.2495,4.0023,4.0447,,,8133.3334,8133.3334,2500.9484,255956.0021,255956.0021,41.53,22.37
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251103,32.35,32.98,31.68,31.95,32.55,-0.6,-1.8433,30117.5,97063.735,3.703,12.0424,0.63,699.9618,112.1594,5.3295,4.0634,4.1064,,,8133.3334,8133.3334,2500.9484,259860.0021,259860.0021,42.31,22.79
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251031,32.0,33.95,31.57,32.55,32.87,-0.32,-0.9735,46585.17,152749.733,5.7277,18.627,1.11,713.1066,114.2657,5.4296,4.1397,4.1835,,,8133.3334,8133.3334,2500.9484,264740.0022,264740.0022,42.73,23.01
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251030,35.1,37.1,32.87,32.87,35.03,-2.16,-6.1661,79214.1,277939.887,9.7394,31.6736,2.54,720.1172,115.389,5.483,4.1804,4.2246,,,8133.3334,8133.3334,2500.9484,267342.6689,267342.6689,45.53,24.53
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251029,33.58,35.46,32.61,35.03,33.17,1.86,5.6075,63528.66,217566.566,7.8109,25.4018,2.1,767.4386,259.323,5.8788,4.4551,4.3407,,,8133.3334,8133.3334,2500.9484,284910.669,284910.669,43.12,23.22
920274,宏裕包材,广告包装,湖北,20230818,920274.BJ,20251028,32.06,33.78,31.46,33.17,31.85,1.32,4.1444,34619.01,112700.706,4.2564,13.8424,1.0,726.6896,245.5536,5.5667,4.2185,4.1102,,,8133.3334,8133.3334,2500.9484,269782.6689,269782.6689,41.4,22.3
